Image_ID,Label,cn_caption,en_caption,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-09C.jpg,Chorio-retinal degeneration and dystrophy,"宸︾溂FFA鍔ㄣ€侀潤鑴夋湡鍍忥紝榛勬枒鍖哄懆鍥存湭瑙佽崸鍏夋笚婕忥紝涓庡浘3-7C涓哄悓涓€鎮ｈ€?""FFA image of the left eye in the arterial and venous phases", with no fluorescence leakage around the macular area," in the same patient as Figures 3-7C""",,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-09D.jpg,Macular diseases,"鍙崇溂钃濆厜鐪煎簳鑷彂鑽у厜鍜岃繎绾㈠鍏夌溂搴曡嚜鍙戣崸鍏夊儚锛屾樉绀洪粍鏂戝尯鐗涚溂鏍疯壊绱犲紓甯革紝涓庡浘3-9A銆丅涓哄悓涓€鎮ｈ€?""Blue fundus autofluorescence and near-infrared fundus autofluorescence images of the right eye", showing bull's-eye-like pigment abnormalities in the macula," in the same patient as in Figures 3-9A and B""",,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-09E.jpg,Macular diseases,"鍙崇溂钃濆厜鐪煎簳鑷彂鑽у厜鍜岃繎绾㈠鍏夌溂搴曡嚜鍙戣崸鍏夊儚锛屾樉绀洪粍鏂戝尯鐗涚溂鏍疯壊绱犲紓甯革紝涓庡浘3-9A銆丅涓哄悓涓€鎮ｈ€?""Blue fundus autofluorescence and near-infrared fundus autofluorescence images of the right eye", showing bull's-eye-like pigment abnormalities in the macula," in the same patient as in Figures 3-9A and B""",,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-09F.jpg,Macular diseases,"宸︾溂钃濆厜鐪煎簳鑷彂鑽у厜鍜岃繎绾㈠鍏夌溂搴曡嚜鍙戣崸鍏夊儚锛屾樉绀洪粍鏂戝尯鐗涚溂鏍疯壊绱犲紓甯革紝涓庡浘3-9C銆丏涓哄悓涓€鎮ｈ€?""Blue fundus autofluorescence and near-infrared fundus autofluorescence images of the left eye", showing bull's-eye-like pigment abnormalities in the macula," in the same patient as Figures 3-9C and D""",,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-10C.jpg,Macular diseases,"宸︾溂钃濆厜鐪煎簳鑷彂鑽у厜鍜岃繎绾㈠鍏夌溂搴曡嚜鍙戣崸鍏夊儚锛屾樉绀洪粍鏂戝尯鐗涚溂鏍疯壊绱犲紓甯革紝涓庡浘3-9C銆丏涓哄悓涓€鎮ｈ€?""Blue fundus autofluorescence and near-infrared fundus autofluorescence images of the left eye", showing bull's-eye-like pigment abnormalities in the macula," in the same patient as Figures 3-9C and D""",,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-10D.jpg,Macular diseases,"鍙岀溂钃濆厜鐪煎簳鑷彂鑽у厜鍍忥紝鑷彂鑽у厜澧炲己鏂戠偣鎻愮ず灞€閮≧PE浠ｈ阿鍔熻兘闅滅锛岃剛瑜愯川鍫嗙Н锛涜嚜鍙戣崸鍏夊噺寮辨枒鐐规彁绀篟PE钀庣缉锛屼笌鍥?-10A銆丅涓哄悓涓€鎮ｈ€?""Blue fundus autofluorescence images in both eyes", autofluorescence-enhanced spots suggesting localized RPE metabolic dysfunction and lipofuscin accumulation; autofluorescence-attenuated spots suggesting RPE atrophy, same patient as Fig. 3-10A," B""",,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-10E.jpg,Macular diseases,"鍙岀溂钃濆厜鐪煎簳鑷彂鑽у厜鍍忥紝鑷彂鑽у厜澧炲己鏂戠偣鎻愮ず灞€閮≧PE浠ｈ阿鍔熻兘闅滅锛岃剛瑜愯川鍫嗙Н锛涜嚜鍙戣崸鍏夊噺寮辨枒鐐规彁绀篟PE钀庣缉锛屼笌鍥?-10A銆丅涓哄悓涓€鎮ｈ€?""Blue fundus autofluorescence images in both eyes", autofluorescence-enhanced spots suggesting localized RPE metabolic dysfunction and lipofuscin accumulation; autofluorescence-attenuated spots suggesting RPE atrophy, same patient as Fig. 3-10A," B""",,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-10F.jpg,Macular diseases,"鍙崇溂鍚屾FFA鍜孖CGA閫犲奖1鍒?9绉?5鍍忥紝鍙鏂戠偣鐘堕€忚鑽у厜锛屼笌鍥?-10C銆丏涓哄悓涓€鎮ｈ€?""Synchronized FFA and ICGA contrast of the right eye at 1 minute", 19 seconds, and 15 images shows speckled translucent fluorescence," the same patient as in Figures 3-10C and D""",,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-10G.jpg,Macular diseases,"鍙崇溂鍚屾FFA鍜孖CGA閫犲奖1鍒?9绉?5鍍忥紝鍙鏂戠偣鐘堕€忚鑽у厜锛屼笌鍥?-10C銆丏涓哄悓涓€鎮ｈ€?""Synchronized FFA and ICGA contrast of the right eye at 1 minute", 19 seconds, and 15 images shows speckled translucent fluorescence," the same patient as in Figures 3-10C and D""",,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-10H.jpg,Macular diseases,"宸︾溂鍚屾FFA鍜孖CGA閫犲奖9鍒?4绉?8鍍忥紝鍙FFA鍛堟枒鐐圭姸閫忚鑽у厜锛孖CGA鍛堟枒鐐圭姸寮辫崸鍏夛紝涓庡浘3-lOE銆丗涓哄悓涓€鎮ｈ€?""Synchronized FFA and ICGA contrast of the left eye at 9 min 34 sec 68 image shows speckled translucent fluorescence in FFA and speckled weak fluorescence in ICGA", same patient as Figure 3-lOE," F""",,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-10I.jpg,Macular diseases,"宸︾溂鍚屾FFA鍜孖CGA閫犲奖9鍒?4绉?8鍍忥紝鍙FFA鍛堟枒鐐圭姸閫忚鑽у厜锛孖CGA鍛堟枒鐐圭姸寮辫崸鍏夛紝涓庡浘3-lOE銆丗涓哄悓涓€鎮ｈ€?""Synchronized FFA and ICGA contrast of the left eye at 9 min 34 sec 68 image shows speckled translucent fluorescence in FFA and speckled weak fluorescence in ICGA", same patient as Figure 3-lOE," F""",,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-10J.jpg,Macular diseases,"鍙崇溂鍚屾FFA鍜孖CGA閫犲奖25鍒?6绉?5鍍忥紝鍙FFA鍛堟枒鐐圭姸閫忚鑽у厜锛孖CGA鍛堟枒鐐圭姸寮辫崸鍏夛紝涓庡浘3-lOG銆丠涓哄悓涓€鎮ｈ€?""Synchronized FFA and ICGA contrast of the right eye at 25 min 46 sec 65 image shows speckled translucent fluorescence in the FFA and speckled weak fluorescence in the ICGA", with Fig. 3-lOG, H," for the same patient""",,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-11C.jpg,Macular diseases,"鍙崇溂鍚屾FFA鍜孖CGA閫犲奖25鍒?6绉?5鍍忥紝鍙FFA鍛堟枒鐐圭姸閫忚鑽у厜锛孖CGA鍛堟枒鐐圭姸寮辫崸鍏夛紝涓庡浘3-lOG銆丠涓哄悓涓€鎮ｈ€?""Synchronized FFA and ICGA contrast of the right eye at 25 min 46 sec 65 image shows speckled translucent fluorescence in the FFA and speckled weak fluorescence in the ICGA", with Fig. 3-lOG, H," for the same patient""",,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-11D.jpg,Macular diseases,鍙崇溂Stargardt鐥匜FA鏅氭湡鍍忋€備笌鍥?-11B涓哄悓涓€鎮ｈ€呫€傚彲瑙佽缃戣啘鑹茬礌涓婄毊钀庣缉鍖哄煙鍛堣剦缁滆啘姣涚粏琛€绠¤悗缂╁厖鐩堢己鎹燂紝鍛ㄥ洿缁曚互寮洪€忚鑽у厜鏅曪紝榛勮嚰鑹叉枒鐐瑰憟閫忚鑽у厜,"Late FFA image of Stargardt's disease in the right eye. Same patient as Figure 3-11B. The area of retinal pigment epithelial atrophy can be seen as a choroidal capillary atrophy filling defect surrounded by a halo of strong translucent fluorescence, and the yellow mortar-colored speckles show translucent fluorescence",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-12C.jpg,Macular diseases,宸︾溂Stargardt鐥匜FA鏅氭湡鍍忋€備笌鍥?-11C涓哄悓涓€鎮ｈ€呫€傚彲瑙佽缃戣啘鑹茬礌涓婄毊钀庣缉鍖哄煙鍛堣剦缁滆啘姣涚粏琛€绠¤悗缂╁厖鐩堢己鎹燂紝鍛ㄥ洿缁曚互寮洪€忚鑽у厜鏅曪紝榛勮嚰鑹叉枒鐐瑰憟閫忚鑽у厜,"Late FFA image of Stargardt's disease in the left eye. Same patient as Figure 3-11C. The area of retinal pigment epithelial atrophy can be seen as a choroidal capillary atrophy filling defect surrounded by a halo of strong translucent fluorescence, and the yellow mortar-colored speckles show translucent fluorescence",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-12D.jpg,Macular diseases,鍙崇溂Stargardt鐥匜FA鏅氭湡鍍忋€備笌鍥?-12B涓哄悓涓€鎮ｈ€呫€傚彲瑙佽缃戣啘鑹茬礌涓婄毊钀庣缉鍖哄煙鍛堢獥鏍风己鎹燂紝榛勭櫧鑹叉枒鐐瑰憟閫忚鑽у厜,"Late FFA image of Stargardt's disease in the right eye. Same patient as Figure 3-12B. Areas of retinal pigment epithelial atrophy can be seen as window-like defects, with yellowish-white spots of translucent fluorescence",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-12E.jpg,Macular diseases,宸︾溂Stargardt鐥匜FA鏅氭湡鍍忋€備笌鍥?-12C涓哄悓涓€鎮ｈ€呫€傚彲瑙佽缃戣啘鑹茬礌涓婄毊钀庣缉鍖哄煙鍛堢獥鏍风己鎹燂紝榛勭櫧鑹叉枒鐐瑰憟閫忚鑽у厜,"Late FFA image of Stargardt's disease in the left eye. Same patient as Figure 3-12C. Areas of retinal pigment epithelial atrophy can be seen as window-like defects, with yellowish-white spots of translucent fluorescence",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-12F.jpg,Macular diseases,"鍙崇溂Stargardt鐥匜FA鏅氭湡鍍忋€備笌鍥?-12D涓哄悓涓€鎮ｈ€呫€傚彲瑙佺櫧鐐瑰懆杈圭溂搴曡剦缁滆啘鑳屾櫙鑽у厜娑堝け锛屽憟鏆楄剦缁滆啘锛堣剦缁滆啘婀病锛?""Late FFA image of Stargardt's disease in the right eye. Same patient as Figure 3-12D. The background fluorescence of the choroidal background of the fundus around the white dot can be seen to be absent"," with a dark choroid (choroidal obliteration)""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-13C.jpg,Macular diseases,鍙崇溂Stargardt鐥匜FA鏅氭湡鍍忋€備笌鍥?-12E涓哄悓涓€鎮ｈ€呫€傛樉绀轰笅鏂圭溂搴曠殑鑴夌粶鑶滄巩娌″緛,Late FFA image of Stargardt's disease in the right eye. Same patient as Figure 3-12E. Showing the choroidal obliteration sign in the lower fundus,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-13D.jpg,Macular diseases,鍙崇溂Stargardt鐥呰摑鍏夌溂搴曡嚜鍙戣崸鍏夊浘鍍忋€備笌鍥?-13B涓哄悓涓€鎮ｈ€呫€傚彲瑙佽缃戣啘鑹茬礌涓婄毊钀庣缉鍖鸿嚜鍙戣崸鍏夋槑鏄惧噺寮憋紝鍏朵粬閮ㄤ綅涔熷彲瑙佹枒鐐圭姸瑙嗙綉鑶滆壊绱犱笂鐨悗缂╂墍鑷村急鑷彂鑽у厜鏂戠偣锛屼絾瑙嗙洏鍛ㄥ洿鐪煎簳鑷彂鑽у厜鍩烘湰姝ｅ父(杩欐槸Stargardt鐥呯殑涓€涓吀鍨嬬壒寰?,"Fundus autofluorescence image of Stargardt's disease blue light in the right eye. Same patient as Figure 3-13B. Significantly diminished autofluorescence can be seen in the retinal pigment epithelial atrophy area, and patches of weak autofluorescence due to speckled retinal pigment epithelial atrophy can be seen elsewhere, but fundus autofluorescence around the optic disc is essentially normal (a typical feature of Stargardt's disease)",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-14C.jpg,Macular diseases,宸︾溂Stargardt鐥呰摑鍏夌溂搴曡嚜鍙戣崸鍏夊浘鍍忋€備笌鍥?-13C涓哄悓涓€鎮ｈ€呫€傚彲瑙佽缃戣啘鑹茬礌涓婄毊钀庣缉鍖鸿嚜鍙戣崸鍏夋槑鏄惧噺寮憋紝鍏朵粬閮ㄤ綅涔熷彲瑙佹枒鐐圭姸瑙嗙綉鑶滆壊绱犱笂鐨悗缂╂墍鑷村急鑷彂鑽у厜鏂戠偣锛屼絾瑙嗙洏鍛ㄥ洿鐪煎簳鑷彂鑽у厜鍩烘湰姝ｅ父(杩欐槸Stargardt鐥呯殑涓€涓吀鍨嬬壒寰?,"Autofluorescence image of the blue fundus of the left eye with Stargardt's disease. Same patient as Figure 3-13C. Significantly diminished autofluorescence can be seen in the area of retinal pigment epithelial atrophy, and patches of weak autofluorescence due to speckled retinal pigment epithelial atrophy can be seen elsewhere, but fundus autofluorescence around the optic disc is essentially normal (a typical feature of Stargardt's disease)",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-14D.jpg,Macular diseases,鍙崇溂Stargardt鐥呰摑鍏夌溂搴曡嚜鍙戣崸鍏夊浘鍍忋€備笌鍥?-14B涓哄悓涓€鎮ｈ€呫€傚彲瑙佽缃戣啘鑹茬礌涓婄毊钀庣缉鍖鸿嚜鍙戣崸鍏夋槑鏄惧噺寮憋紝鍏朵粬閮ㄤ綅骞挎硾鏂戠偣鐘跺急鑷彂鑽у厜,"Fundus autofluorescence image of Stargardt's disease blue light in the right eye. Same patient as Figure 3-14B. Significantly diminished autofluorescence is seen in areas of retinal pigment epithelial atrophy, with extensive patchy weak autofluorescence elsewhere",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-14E.jpg,Macular diseases,宸︾溂Stargardt鐥呰摑鍏夌溂搴曡嚜鍙戣崸鍏夊浘鍍忋€備笌鍥?-14C涓哄悓涓€鎮ｈ€呫€傚彲瑙佽缃戣啘鑹茬礌涓婄毊钀庣缉鍖鸿嚜鍙戣崸鍏夋槑鏄惧噺寮憋紝鍏朵粬閮ㄤ綅骞挎硾鏂戠偣鐘跺急鑷彂鑽у厜,"Autofluorescence image of the blue fundus of the left eye with Stargardt's disease. Same patient as Figure 3-14C. Significantly diminished autofluorescence is seen in areas of retinal pigment epithelial atrophy, with extensive patchy weak autofluorescence elsewhere",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-14F.jpg,Macular diseases,鍙崇溂Stargardt鐥匜FA鏅氭湡鍍忋€備笌鍥?-14D涓哄悓涓€鎮ｈ€呫€傚彲瑙佽缃戣啘鑹茬礌涓婄毊钀庣缉鍖哄煙鍛堢獥鏍风己鎹燂紝鑹茬礌澧炴畺鍛堣崸鍏夐伄钄斤紝榛勭櫧鑹叉枒鐐瑰憟閫忚鑽у厜,"Late FFA image of Stargardt's disease in the right eye. Same patient as Figure 3-14D. Areas of retinal pigment epithelial atrophy can be seen as window-like defects, pigment proliferation is fluorescently obscured, and yellow-white spots are translucently fluorescent",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-16C.jpg,Macular diseases,宸︾溂Stargardt鐥匜FA鏅氭湡鍍忋€備笌鍥?-14E涓哄悓涓€鎮ｈ€呫€傚彲瑙佽缃戣啘鑹茬礌涓婄毊钀庣缉鍖哄煙鍛堢獥鏍风己鎹燂紝鑹茬礌澧炴畺鍛堣崸鍏夐伄钄斤紝榛勭櫧鑹叉枒鐐瑰憟閫忚鑽у厜,"Late FFA image of Stargardt's disease in the left eye. Same patient as Figure 3-14E. Areas of retinal pigment epithelial atrophy can be seen as window-like defects, pigment proliferation is fluorescently obscured, and yellow-white spots are translucently fluorescent",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-16D.jpg,Macular diseases,鍙崇溂Best鐥匜FA鏅氭湡鍍忋€備笌鍥?-16B涓轰竴鎮ｈ€呫€傚彲瑙侀粍鏂戝尯鐥呭彉鍛堝己鑽у厜,Late FFA image of Best's disease in the right eye. With Figure 3-16B for one patient. The macular lesion is seen to be strongly fluorescent,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-17C.jpg,Macular diseases,宸︾溂Best鐥匜FA鏅氭湡鍍忋€備笌鍥?-16C涓哄悓涓€鎮ｈ€呫€傚彲瑙侀粍鏂戝尯鐥呭彉鍛堝己鑽у厜,Late FFA image of Best's disease in the left eye. Same patient as Figure 3-16C. The macular lesion is seen to be strongly fluorescent,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-17D.jpg,Chorio-retinal degeneration and dystrophy,鍙崇溂鐪煎簳琛€绠℃牱鏉＄汗钃濆厜鐪煎簳鑷彂鑽у厜鍥惧儚銆備笌鍥?-17B涓哄悓涓€鎮ｈ€呫€傚彲瑙佹竻鏅扮殑鏄剧ず琛€绠℃牱鏉＄汗鐥呭彉鍛堟槑鏄剧殑寮辫嚜鍙戣崸鍏?Blue light fundus autofluorescence image of vascular-like streaks in the right eye. Same patient as Figure 3-17B. The angioid streak lesion can be clearly visualized as a distinct weak autofluorescence,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-18C.jpg,Chorio-retinal degeneration and dystrophy,"宸︾溂鐪煎簳琛€绠℃牱鏉＄汗钃濆厜鐪煎簳鑷彂鑽у厜鍥惧儚銆備笌鍥?-17C涓哄悓涓€鎮ｈ€呫€傝绠℃牱鏉＄汗鍛堝吀鍨嬬殑寮辫嚜鍙戣崸鍏夛紝浣嗗叾涓竴閬撴潯绾硅法杩囬粍鏂戝尯锛屽湪榛勬枒鍖哄憟杞诲井鐨勮嚜鍙戣崸鍏夊寮猴紝鎻愮ず杩欎簺閮ㄤ綅鐨勮缃戣啘鑹茬礌涓婄毊缁嗚優寮€濮嬪嚭鐜板姛鑳介殰纰?""Blue light fundus autofluorescence image of vascular-like streaks in the left eye. Same patient as Figure 3-17C. The angioid streaks show typical weak autofluorescence", but one of the streaks spans the macula and shows a slight autofluorescence enhancement in the macula," suggesting the onset of dysfunction of the retinal pigment epithelium in these areas""",,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-18D.jpg,Chorio-retinal degeneration and dystrophy,涓庡浘3-18A銆丅涓哄悓涓€鎮ｈ€呫€傚彸鐪肩溂搴曡绠℃牱鏉＄汗FFA359.2s鍥惧儚锛屽乏鐪肩溂搴曡绠℃牱鏉＄汗FFA374.2s鍥惧儚銆傚彲瑙佸洿缁曡涔冲ご鏀惧皠鐘舵帓鍒楃殑閿娇鐘舵潯绾瑰憟鑽у厜鐫€鏌?Same patient as Figures 3-18A and B. FFA359.2s image of the angioid streak in the fundus of the right eye and FFA374.2s image of the fundus of the left eye. Fluorescent staining of serrated streaks radiating around the optic papilla can be seen,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-19B.jpg,Chorio-retinal degeneration and dystrophy,涓庡浘3-18A銆丅涓哄悓涓€鎮ｈ€呫€傚彸鐪肩溂搴曡绠℃牱鏉＄汗FFA359.2s鍥惧儚锛屽乏鐪肩溂搴曡绠℃牱鏉＄汗FFA374.2s鍥惧儚銆傚彲瑙佸洿缁曡涔冲ご鏀惧皠鐘舵帓鍒楃殑閿娇鐘舵潯绾瑰憟鑽у厜鐫€鏌?Same patient as Figures 3-18A and B. FFA359.2s image of the angioid streak in the fundus of the right eye and FFA374.2s image of the fundus of the left eye. Fluorescent staining of serrated streaks radiating around the optic papilla can be seen,,,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-20C.jpg,Chorio-retinal degeneration and dystrophy,"宸︾溂閭讳钩澶存梺鑴夌粶钀庣缉钃濆厜鐪煎簳鑷彂鑽у厜鍥惧儚銆傚彲瑙佽剦缁滆啘钀庣缉鍖鸿嚜鍙戣崸鍏夋槑鏄惧噺寮憋紝鍛ㄥ洿缁曚互寮鸿嚜鍙戣崸鍏夋檿锛岃悗缂╁尯鍐呰剦缁滆啘琛€绠″拰鐡风櫧鑹插珐鑶滆嚜鍙戣崸鍏夎交寰寮?""Blue light fundus autofluorescence image of choroidal atrophy adjacent to the parapapillary choroid in the left eye. The autofluorescence of the choroidal atrophy area is markedly diminished and surrounded by a strong autofluorescence halo"," and the autofluorescence of the choroidal vessels and the porcelain-white sclera in the atrophic area is slightly enhanced.""",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-20D.jpg,Chorio-retinal degeneration and dystrophy,鍙崇溂鏃犺剦缁滆啘鐥嘑FA鏅氭湡鍍忋€備笌鍥?-20B涓哄悓涓€鎮ｈ€呫€傚彲瑙佽剦缁滆啘寮ユ极钀庣缉锛屽ぇ琛€绠¤８闇诧紝浠呴粍鏂戝尯娈嬬暀涓€鏋佸皬鐨勫宀涜剦缁滆啘钀庣缉杈冭交,"Late FFA image of right eye without choroidopathy. Same patient as Figure 3-20B. Diffuse choroidal atrophy is seen, with large vessels exposed and only a very small solitary island of choroidal atrophy remaining in the macular area is less severe",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-22C.jpg,Chorio-retinal degeneration and dystrophy,宸︾溂鏃犺剦缁滆啘鐥嘑FA鏅氭湡鍍忋€備笌涓婂浘3-20C涓哄悓涓€鎮ｈ€呫€傚彲瑙佽剦缁滆啘寮ユ极钀庣缉锛屽ぇ琛€绠¤８闇诧紝浠呴粍鏂戝尯娈嬬暀涓€鏋佸皬鐨勫宀涜剦缁滆啘钀庣缉杈冭交,"Late FFA image of the left eye without choroidopathy. Same patient as Figure 3-20C above. Diffuse choroidal atrophy is seen, large vessels are exposed, and only a very small solitary island of choroidal atrophy remains in the macular area with mild",,,,,,,,,,,,,,
39_MM_Retinal_dataset/FFA/figure03-22D.jpg,Chorio-retinal degeneration and dystrophy,鍙崇溂鍘熷彂鎬ц剦缁滆啘钀庣缉FFA鍜孖CGA鍚屾閫犲奖31绉?3鍍忋€備笌鍥?-22B涓哄悓涓€鎮ｈ€呫€侳FA鏄剧ずRPE钀庣缉鍖哄憟閫忚鑽у厜锛岃€岃剦缁滆啘琛€绠¤悗缂╂槑鏄惧尯鍩熷憟鑴夌粶鑶滃厖鐩堢己鎹熴€侷CGA鏄剧ず鑴夌粶鑶滆绠¤悗缂╁厖鐩堢己鎹?Primary choroidal atrophy of the right eye FFA and ICGA simultaneous contrast 31 sec 43 image. The same patient as Figure 3-22B. FFA shows translucent fluorescence in the atrophic area of the RPE and a choroidal filling defect in the area of marked choroidal vascular atrophy. icga shows a choroidal vascular atrophy filling defect.,,,,,,,,,,,,,,,
